Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
5492,Navya Mander,Mechatronics Engineering (MECHT),2016,2020,navyamander77@gmail.com,6140912825,02-01-2001,"H.No. 277, Das Marg, Malegaon-239221",Khammam,82.1,96.6,Yes,L&T,1674218,Got job in campus placement
5493,Rhea Taneja,Mechatronics Engineering (MECHT),2017,2021,rheataneja47@gmail.com,4333553739,15-05-2000,"03/92, Randhawa, Madurai-355252",Pimpri-Chinchwad,80.3,96.3,Yes,TVS Motors,1532421,Got job in campus placement
5494,Aaina Chaudhary,Mechatronics Engineering (MECHT),2018,2022,aainachaudhary34@gmail.com,3629286341,28-04-1998,"463, Chhabra Marg, Muzaffarpur-623641",Jodhpur,81.9,83.3,Yes,L&T,1673890,Got job in campus placement
5495,Lavanya Karan,Mechatronics Engineering (MECHT),2019,2023,lavanyakaran92@gmail.com,7325916972,15-12-2000,"H.No. 095, Doshi Street, Ozhukarai 148221",Siliguri,89.1,90,No,,,No special remarks
5496,Yuvaan D’Alia,Mechatronics Engineering (MECHT),2018,2022,yuvaand’alia96@gmail.com,5326665466,21-07-2002,"92/026, Grewal Zila, Gwalior 899710",Indore,85,90.7,Yes,Bosch,1584117,Got job in campus placement
5497,Anvi Sani,Mechatronics Engineering (MECHT),2019,2023,anvisani70@gmail.com,5888553770,08-01-1999,"H.No. 327, Ben Street, Dibrugarh 279132",Uluberia,81.6,97.1,Yes,TVS Motors,1519367,Got job in campus placement
5498,Diya Keer,Mechatronics Engineering (MECHT),2018,2022,diyakeer88@gmail.com,3817094101,07-09-1999,"45, Agrawal Street, Proddatur 386481",Muzaffarpur,91.8,82.9,No,,,No special remarks
5499,Riaan Subramaniam,Mechatronics Engineering (MECHT),2016,2020,riaansubramaniam89@gmail.com,191347536,31-08-2002,"17/20, Chauhan Marg, Satara-397479",Panchkula,87.5,81.3,Yes,TVS Motors,1653823,Got job in campus placement
5500,Bhamini Krishnamurthy,Mechatronics Engineering (MECHT),2016,2020,bhaminikrishnamurthy61@gmail.com,9685999526,31-03-2003,"H.No. 414, Gandhi Street, Jodhpur 857966",Motihari,77.9,83.7,No,,,No special remarks
5501,Eva Warrior,Mechatronics Engineering (MECHT),2016,2020,evawarrior47@gmail.com,7291325766,17-06-1999,"28, Sibal Zila, Darbhanga 228798",Bellary,77,89.5,Yes,Hyundai Motors,1532528,Got job in campus placement
5502,Sana Taneja,Mechatronics Engineering (MECHT),2019,2023,sanataneja98@gmail.com,5105590291,15-08-1999,"446, Mander Path, Sonipat 092075",Gopalpur,91,95.7,No,,,No special remarks
5503,Saksham Mahal,Mechatronics Engineering (MECHT),2017,2021,sakshammahal40@gmail.com,5158947460,01-08-1998,"04/13, Sarna Zila, Ghaziabad-552085",Ahmednagar,92.4,83.6,No,,,No special remarks
5504,Aaina Sankar,Mechatronics Engineering (MECHT),2016,2020,aainasankar25@gmail.com,9.13607E+11,30-07-2001,"50/86, Luthra Road, Mysore-654291",Shimoga,87.6,82.7,No,,,No special remarks
5505,Anvi Bhattacharyya,Mechatronics Engineering (MECHT),2016,2020,anvibhattacharyya86@gmail.com,9.11536E+11,30-01-2003,"H.No. 874, De Nagar, Mira-Bhayandar-139996",Gorakhpur,86.5,90,No,,,No special remarks
5506,Hazel Sha,Mechatronics Engineering (MECHT),2016,2020,hazelsha32@gmail.com,9.105E+11,28-02-2003,"007, Sem Chowk, Kurnool-137049",Bellary,78,96.2,Yes,Bosch,1570909,Got job in campus placement
5507,Ritvik Kulkarni,Mechatronics Engineering (MECHT),2017,2021,ritvikkulkarni90@gmail.com,6054996078,24-02-2000,"20/346, Chowdhury Ganj, Suryapet 264339",Aurangabad,88,99.2,No,,,No special remarks
5508,Armaan Rana,Mechatronics Engineering (MECHT),2017,2021,armaanrana12@gmail.com,3646102747,07-06-2003,"65/26, Ahluwalia Ganj, Meerut 143954",Raurkela Industrial Township,86.5,87.7,Yes,Bosch,1626206,Got job in campus placement
5509,Hazel Zacharia,Mechatronics Engineering (MECHT),2019,2023,hazelzacharia50@gmail.com,9.18624E+11,30-04-1998,"88/050, Dhawan Nagar, Deoghar-763965",Vijayawada,86.2,91.8,No,,,No special remarks
5510,Vanya Bali,Mechatronics Engineering (MECHT),2019,2023,vanyabali62@gmail.com,1996291672,25-09-2002,"H.No. 46, Bir Nagar, Chapra 502487",Ozhukarai,79.2,96.8,No,,,No special remarks
5511,Ivan Ramaswamy,Mechatronics Engineering (MECHT),2016,2020,ivanramaswamy1@gmail.com,4955143570,14-03-2003,"076, Walla Marg, Jalandhar 869040",Nangloi Jat,94.7,99.3,No,,,No special remarks
5512,Samiha Kata,Mechatronics Engineering (MECHT),2016,2020,samihakata30@gmail.com,2348456250,06-12-1997,"H.No. 50, Bhattacharyya Nagar, Bhatpara-769156",Thoothukudi,76.5,88,Yes,Bosch,1551495,Got job in campus placement
5513,Drishya Sura,Mechatronics Engineering (MECHT),2019,2023,drishyasura44@gmail.com,8494689388,03-03-2000,"93, Din Zila, Pudukkottai-770067",Ahmedabad,83.2,91.4,Yes,Hyundai Motors,1627093,Got job in campus placement
5514,Aaryahi Devan,Mechatronics Engineering (MECHT),2016,2020,aaryahidevan77@gmail.com,1781409531,26-07-1999,"38, Kota, Sagar-093810",Jamnagar,85.5,89.7,No,,,No special remarks
5515,Myra Raj,Mechatronics Engineering (MECHT),2017,2021,myraraj56@gmail.com,9873412865,31-01-2000,"H.No. 645, Koshy Nagar, Shahjahanpur-570780",Bhimavaram,82.1,94.3,Yes,Bosch,1639312,Got job in campus placement
5516,Shlok Mander,Mechatronics Engineering (MECHT),2018,2022,shlokmander10@gmail.com,7909224653,06-01-2001,"688, Thakur Street, Kumbakonam 301371",Parbhani,77,96.6,Yes,L&T,1562806,Got job in campus placement
5517,Uthkarsh Sanghvi,Mechatronics Engineering (MECHT),2019,2023,uthkarshsanghvi69@gmail.com,9.14843E+11,21-12-2002,"H.No. 043, Rajagopal Ganj, Mirzapur 572018",Bihar Sharif,86.1,91.3,No,,,No special remarks
5518,Anvi Sarma,Mechatronics Engineering (MECHT),2018,2022,anvisarma52@gmail.com,552991375,28-01-2003,"H.No. 48, Bumb Chowk, Bettiah-260641",Gopalpur,80.4,89.4,No,,,No special remarks
5519,Bhamini Sachdeva,Mechatronics Engineering (MECHT),2016,2020,bhaminisachdeva75@gmail.com,5505758597,26-08-1999,"H.No. 32, Barman Chowk, Dehradun 030224",Khandwa,89.7,97.4,Yes,TVS Motors,1514152,Got job in campus placement
5520,Hansh Walla,Mechatronics Engineering (MECHT),2016,2020,hanshwalla19@gmail.com,8885765572,12-03-2000,"H.No. 82, Comar Nagar, Cuttack 359660",Purnia,91,80.2,Yes,L&T,1520213,Got job in campus placement
5521,Anahita Som,Mechatronics Engineering (MECHT),2016,2020,anahitasom88@gmail.com,7150298886,29-09-1998,"H.No. 357, Madan Zila, Tirupati 967530",Katni,82.5,91.7,Yes,L&T,1623392,Got job in campus placement
5522,Mohanlal Sundaram,Mechatronics Engineering (MECHT),2019,2023,mohanlalsundaram59@gmail.com,9.18303E+11,17-02-2002,"14/927, Bhandari Road, Dibrugarh 676156",Amritsar,88.2,92.7,No,,,No special remarks
5523,Samarth Ratti,Mechatronics Engineering (MECHT),2018,2022,samarthratti66@gmail.com,5846855962,14-09-1997,"593, Devi Nagar, Mahbubnagar-567447",Nangloi Jat,93.1,87.4,Yes,Bosch,1602199,Got job in campus placement
5524,Madhup Cheema,Mechatronics Engineering (MECHT),2018,2022,madhupcheema20@gmail.com,8978365261,17-04-2000,"57/18, Shah, Ozhukarai 048420",Bhubaneswar,80.9,92.8,No,,,No special remarks
5525,Ishita Boase,Mechatronics Engineering (MECHT),2019,2023,ishitaboase4@gmail.com,5846019111,03-05-1998,"837, Ratta Street, South Dumdum-407196",Surendranagar Dudhrej,88.8,95.1,No,,,No special remarks
5526,Aaryahi Mallick,Mechatronics Engineering (MECHT),2016,2020,aaryahimallick58@gmail.com,3989414794,13-03-2003,"H.No. 915, Kara Ganj, Coimbatore-624265",Ghaziabad,88.6,94.9,Yes,Bosch,1575840,Got job in campus placement
5527,Sana Sodhi,Mechatronics Engineering (MECHT),2017,2021,sanasodhi79@gmail.com,810315374,07-06-2001,"47/41, Bahl Road, Meerut 750273",Gaya,80.8,80.6,Yes,TVS Motors,1639028,Got job in campus placement
5528,Alia Hari,Mechatronics Engineering (MECHT),2017,2021,aliahari23@gmail.com,229043554,24-11-2000,"H.No. 67, Sinha Ganj, Mau 341257",Bhusawal,79.8,89.5,No,,,No special remarks
5529,Kiaan Sama,Mechatronics Engineering (MECHT),2019,2023,kiaansama27@gmail.com,6605922921,03-10-2001,"H.No. 784, Shan Street, Munger 915637",Tinsukia,81.5,99.7,No,,,No special remarks
5530,Mohanlal Gandhi,Mechatronics Engineering (MECHT),2019,2023,mohanlalgandhi70@gmail.com,6226531977,18-09-1999,"73/56, Bail Nagar, Kolkata-373065",Siwan,89.7,97.6,Yes,TVS Motors,1593003,Got job in campus placement
5531,Armaan Talwar,Mechatronics Engineering (MECHT),2019,2023,armaantalwar79@gmail.com,1340474294,10-08-2001,"H.No. 078, Loke Ganj, Ludhiana 912157",Davanagere,90.1,83.3,No,,,No special remarks
5532,Ranbir Kuruvilla,Mechatronics Engineering (MECHT),2018,2022,ranbirkuruvilla12@gmail.com,7334045078,07-06-2000,"98/328, Keer Street, Ballia-081200",Parbhani,92.8,85.3,Yes,Hyundai Motors,1631739,Got job in campus placement
5533,Vardaniya Chaudhari,Mechatronics Engineering (MECHT),2016,2020,vardaniyachaudhari39@gmail.com,5572250126,22-03-2002,"97/548, Kade Path, Ambarnath-566822",Etawah,75.5,87.8,No,,,No special remarks
5534,Drishya Hans,Mechatronics Engineering (MECHT),2018,2022,drishyahans99@gmail.com,9.1316E+11,08-01-2003,"H.No. 34, Ramakrishnan Street, Karawal Nagar 928988",Sasaram,75.2,99.6,Yes,Hyundai Motors,1560161,Got job in campus placement
5535,Saanvi Bedi,Mechatronics Engineering (MECHT),2016,2020,saanvibedi60@gmail.com,2972377637,14-07-2002,"H.No. 09, Sidhu Ganj, Giridih-205604",Tadipatri,92.9,87.1,Yes,L&T,1547988,Got job in campus placement
5536,Arnav Malhotra,Mechatronics Engineering (MECHT),2017,2021,arnavmalhotra60@gmail.com,8312764769,07-07-2002,"H.No. 55, Bora Chowk, Akola-676431",Gangtok,83.1,81,Yes,L&T,1613841,Got job in campus placement
5537,Ayesha Saini,Mechatronics Engineering (MECHT),2017,2021,ayeshasaini63@gmail.com,6489151746,07-07-2002,"01, Krishnamurthy Chowk, Bilaspur 817323",Malegaon,92.4,99.3,No,,,No special remarks
5538,Hazel Chaudhry,Mechatronics Engineering (MECHT),2019,2023,hazelchaudhry11@gmail.com,2163577596,25-04-1999,"52/30, Kibe Ganj, Hospet-765708",Tenali,81.5,94.9,No,,,No special remarks
5539,Mohanlal Tripathi,Mechatronics Engineering (MECHT),2017,2021,mohanlaltripathi52@gmail.com,5772187485,01-09-2003,"810, Agrawal Zila, Malda 236128",Ghaziabad,91.7,95.5,Yes,Hyundai Motors,1518635,Got job in campus placement
5540,Piya Sarin,Mechatronics Engineering (MECHT),2019,2023,piyasarin35@gmail.com,52247143,15-08-1999,"H.No. 387, Borah Nagar, Rohtak 571970",Moradabad,89.9,80.9,Yes,TVS Motors,1604206,Got job in campus placement
5541,Jhanvi Mand,Mechatronics Engineering (MECHT),2019,2023,jhanvimand15@gmail.com,9.19874E+11,25-12-2002,"69/42, Batra Nagar, Berhampore 981548",Shivpuri,82.1,92,No,,,No special remarks
5542,Vardaniya Roy,Mechatronics Engineering (MECHT),2018,2022,vardaniyaroy14@gmail.com,4643545790,01-08-2000,"H.No. 23, Chaudhry Circle, Ratlam 946647",Satara,89.7,96.7,Yes,L&T,1652554,Got job in campus placement
5543,Vedika Kata,Mechatronics Engineering (MECHT),2019,2023,vedikakata86@gmail.com,1027694782,03-06-2002,"H.No. 842, Dasgupta Chowk, Nashik 744075",Bilaspur,82.4,88,Yes,Hyundai Motors,1500858,Got job in campus placement
5544,Tushar Maharaj,Mechatronics Engineering (MECHT),2018,2022,tusharmaharaj70@gmail.com,9.18954E+11,02-01-1998,"H.No. 31, Saxena Path, Medininagar 004398",Rajkot,80.4,86.1,Yes,Hyundai Motors,1569597,Got job in campus placement
5545,Ritvik Solanki,Mechatronics Engineering (MECHT),2016,2020,ritviksolanki12@gmail.com,5932866338,25-08-2000,"H.No. 38, Bajaj Circle, Bongaigaon-813326",Darbhanga,77.9,86.9,Yes,Bosch,1582330,Got job in campus placement
5546,Suhana Bhasin,Mechatronics Engineering (MECHT),2018,2022,suhanabhasin6@gmail.com,9.16511E+11,12-03-2000,"54/39, Bhavsar Nagar, Mysore-387304",Erode,86.9,86.4,Yes,TVS Motors,1667195,Got job in campus placement
5547,Aayush Gara,Mechatronics Engineering (MECHT),2019,2023,aayushgara81@gmail.com,719016992,21-07-2000,"90/079, Buch Marg, Serampore-595965",Singrauli,92.6,83.4,Yes,Hyundai Motors,1587797,Got job in campus placement
5548,Neysa Ranganathan,Mechatronics Engineering (MECHT),2019,2023,neysaranganathan35@gmail.com,2265825320,26-10-1999,"H.No. 033, Deshmukh Zila, Raurkela Industrial Township-694634",Aurangabad,81.5,94.6,Yes,L&T,1653656,Got job in campus placement
5549,Dharmajan Bhasin,Mechatronics Engineering (MECHT),2016,2020,dharmajanbhasin32@gmail.com,7483964098,01-05-2001,"60/440, Aggarwal Circle, Jaipur 948459",Aligarh,94.2,99.6,No,,,No special remarks
5550,Bhavin Luthra,Mechatronics Engineering (MECHT),2019,2023,bhavinluthra63@gmail.com,6759524057,19-08-2002,"71, Devi Path, Latur-373147",Hosur,92.5,98.6,Yes,Bosch,1585370,Got job in campus placement
5551,Aarna Saha,Mechatronics Engineering (MECHT),2017,2021,aarnasaha58@gmail.com,9.19264E+11,11-06-2002,"48, Ramaswamy Nagar, Danapur-462412",Bhimavaram,80.9,95.8,No,,,No special remarks
5552,Tiya Brar,Mechatronics Engineering (MECHT),2018,2022,tiyabrar73@gmail.com,6993106479,28-11-1999,"H.No. 96, Cheema Road, Saharsa-512519",Baranagar,79.2,82.5,No,,,No special remarks
5553,Kabir Mann,Mechatronics Engineering (MECHT),2018,2022,kabirmann87@gmail.com,399840666,17-08-2001,"24, Setty Circle, Panchkula-156801",Kadapa,75.3,85.9,Yes,L&T,1511437,Got job in campus placement
5554,Shalv Dar,Mechatronics Engineering (MECHT),2016,2020,shalvdar34@gmail.com,204843291,06-04-1998,"195, Banik Path, Tiruchirappalli-535548",Thiruvananthapuram,79.9,81,No,,,No special remarks
5555,Nakul Sharaf,Mechatronics Engineering (MECHT),2016,2020,nakulsharaf12@gmail.com,6119953739,08-10-1998,"736, Srinivasan Chowk, Bhalswa Jahangir Pur 028418",Imphal,81.6,99.4,No,,,No special remarks
5556,Manikya Verma,Mechatronics Engineering (MECHT),2018,2022,manikyaverma55@gmail.com,6478375866,20-09-1997,"42/726, Varughese Street, Panchkula 845788",Nangloi Jat,91,89,Yes,Hyundai Motors,1631583,Got job in campus placement
5557,Amani Bali,Mechatronics Engineering (MECHT),2017,2021,amanibali81@gmail.com,8694742853,04-12-2000,"H.No. 147, Madan Road, Arrah-759038",Ambala,82.3,93.1,No,,,No special remarks
5558,Gokul Chandra,Mechatronics Engineering (MECHT),2018,2022,gokulchandra67@gmail.com,449767980,24-07-2003,"87/18, Sehgal Marg, Ambattur-965957",Parbhani,78.6,93.6,No,,,No special remarks
5559,Shamik Buch,Mechatronics Engineering (MECHT),2016,2020,shamikbuch20@gmail.com,991174417,11-05-1998,"H.No. 13, Ahuja Zila, Kolkata 283691",Tiruvottiyur,76.5,89.1,No,,,No special remarks
5560,Mehul Sur,Mechatronics Engineering (MECHT),2018,2022,mehulsur17@gmail.com,7753354867,09-03-1999,"06/278, Bedi, Avadi 046440",Coimbatore,86.8,97.8,No,,,No special remarks
5561,Emir Chauhan,Mechatronics Engineering (MECHT),2019,2023,emirchauhan27@gmail.com,9.17851E+11,16-03-2003,"887, Comar Street, Cuttack 303274",Ambattur,81.7,98.4,Yes,Hyundai Motors,1644533,Got job in campus placement
5562,Adah Kapoor,Mechatronics Engineering (MECHT),2016,2020,adahkapoor93@gmail.com,2118719360,20-01-1999,"62/092, Baral Street, Shimoga-265407",Hazaribagh,91,91.3,No,,,No special remarks
5563,Rasha Raval,Mechatronics Engineering (MECHT),2017,2021,rasharaval77@gmail.com,3671455306,09-04-2002,"H.No. 08, Anne Chowk, Rajahmundry-767600",Bokaro,80.3,89.5,No,,,No special remarks
5564,Shamik Hari,Mechatronics Engineering (MECHT),2016,2020,shamikhari20@gmail.com,7031676985,05-01-2001,"H.No. 52, Salvi Nagar, Chandigarh-951809",Kota,88.9,94.3,Yes,TVS Motors,1616737,Got job in campus placement
5565,Lakshay Aurora,Mechatronics Engineering (MECHT),2017,2021,lakshayaurora23@gmail.com,5631178480,05-03-1998,"H.No. 773, Seth Nagar, Ghaziabad-655384",Chandigarh,94.2,93.6,Yes,Bosch,1584025,Got job in campus placement
5566,Samarth Bali,Mechatronics Engineering (MECHT),2016,2020,samarthbali78@gmail.com,9.18823E+11,19-06-2001,"51/040, Deo, Chapra-393974",Shimoga,93.8,87.5,Yes,TVS Motors,1662050,Got job in campus placement
5567,Khushi Char,Mechatronics Engineering (MECHT),2017,2021,khushichar79@gmail.com,9.17691E+11,24-09-1997,"57/652, Saraf Road, Vellore-097081",Gulbarga,82.1,80.4,Yes,Hyundai Motors,1642277,Got job in campus placement
5568,Drishya Mand,Mechatronics Engineering (MECHT),2016,2020,drishyamand71@gmail.com,3727310211,15-07-2001,"345, Savant Circle, Hyderabad 506307",Kolkata,84.4,97.1,Yes,L&T,1624768,Got job in campus placement
5569,Tiya Sampath,Mechatronics Engineering (MECHT),2019,2023,tiyasampath4@gmail.com,9.16854E+11,09-08-2003,"H.No. 619, Gulati Nagar, Guntakal 279842",Purnia,77.1,84.6,Yes,L&T,1653278,Got job in campus placement
5570,Reyansh Luthra,Mechatronics Engineering (MECHT),2018,2022,reyanshluthra90@gmail.com,2083025647,18-08-2001,"H.No. 64, Taneja, Saharanpur 026224",Ichalkaranji,84,82.5,Yes,TVS Motors,1497113,Got job in campus placement
5571,Aaina Chopra,Mechatronics Engineering (MECHT),2019,2023,aainachopra16@gmail.com,2979532568,19-12-1997,"H.No. 683, Acharya Path, Gudivada 270027",Panchkula,76.7,91,No,,,No special remarks
5572,Mishti Sibal,Mechatronics Engineering (MECHT),2016,2020,mishtisibal36@gmail.com,4152637595,23-12-2002,"504, D’Alia, Haldia-118814",Gurgaon,85.3,96.5,No,,,No special remarks
5573,Suhana Mallick,Mechatronics Engineering (MECHT),2018,2022,suhanamallick85@gmail.com,9.18736E+11,23-11-2002,"80/78, Chowdhury Chowk, Anantapuram-365485",Serampore,75.2,81,Yes,TVS Motors,1558936,Got job in campus placement
5574,Aarush Soman,Mechatronics Engineering (MECHT),2018,2022,aarushsoman36@gmail.com,9.17497E+11,30-10-2001,"32/59, Gola Street, Haridwar-513319",Mathura,86.8,83.6,No,,,No special remarks
5575,Mishti Hans,Mechatronics Engineering (MECHT),2016,2020,mishtihans54@gmail.com,942236427,06-03-2000,"911, Dhaliwal, Varanasi-750464",Jamshedpur,84,80.9,No,,,No special remarks
5576,Saira Sachdev,Mechatronics Engineering (MECHT),2016,2020,sairasachdev31@gmail.com,283105543,26-03-1999,"57/02, Lala Nagar, Pune 933832",Nandyal,81.3,81.2,No,,,No special remarks
5577,Tiya Verma,Mechatronics Engineering (MECHT),2017,2021,tiyaverma52@gmail.com,9.1566E+11,08-02-2000,"H.No. 796, Wagle Nagar, Bhavnagar 416577",Darbhanga,92.1,83,Yes,Bosch,1634728,Got job in campus placement
5578,Gatik Ramaswamy,Mechatronics Engineering (MECHT),2019,2023,gatikramaswamy3@gmail.com,9.16775E+11,07-12-2000,"74, Kohli Path, Parbhani 449454",Sagar,87.1,87.3,Yes,Bosch,1567092,Got job in campus placement
5579,Biju Bhasin,Mechatronics Engineering (MECHT),2016,2020,bijubhasin24@gmail.com,1664863598,07-11-2001,"35/01, Cherian Marg, Kumbakonam-175041",Firozabad,87.5,86.8,No,,,No special remarks
5580,Aniruddh Dutt,Mechatronics Engineering (MECHT),2019,2023,aniruddhdutt5@gmail.com,6758427728,24-11-1999,"49, Aurora Ganj, Belgaum 049050",Nellore,91.8,96.7,No,,,No special remarks
5581,Nishith Tiwari,Mechatronics Engineering (MECHT),2018,2022,nishithtiwari44@gmail.com,25726882,31-08-1999,"H.No. 796, Walla Nagar, Kishanganj-027292",Bhind,89.2,81.2,No,,,No special remarks
5582,Zoya Guha,Mechatronics Engineering (MECHT),2017,2021,zoyaguha14@gmail.com,9.17558E+11,13-12-2000,"57/392, Gera Marg, Bilaspur 197191",Madanapalle,94.7,88.6,No,,,No special remarks
5583,Dhruv Batta,Mechatronics Engineering (MECHT),2018,2022,dhruvbatta86@gmail.com,9.13111E+11,08-06-1998,"98, Dara Ganj, Kolhapur-425339",Saharsa,86.2,83.6,No,,,No special remarks
5584,Yuvraj  Dhawan,Mechatronics Engineering (MECHT),2017,2021,yuvrajdhawan88@gmail.com,9772306080,05-01-2000,"53/866, Upadhyay Ganj, Avadi 582923",Amaravati,76.6,91.4,Yes,TVS Motors,1522717,Got job in campus placement
5585,Nitara Dugar,Mechatronics Engineering (MECHT),2018,2022,nitaradugar61@gmail.com,9.18291E+11,30-08-2001,"91, Chandran Chowk, Bally 903519",Kirari Suleman Nagar,90.9,93.3,Yes,Bosch,1564902,Got job in campus placement
5586,Tara Sachdeva,Mechatronics Engineering (MECHT),2016,2020,tarasachdeva64@gmail.com,2339724611,28-07-2002,"78/73, Borra Marg, Amroha 683977",Kolhapur,92.8,81.2,Yes,Bosch,1687537,Got job in campus placement
5587,Mahika Sarin,Mechatronics Engineering (MECHT),2019,2023,mahikasarin64@gmail.com,9.1274E+11,20-08-2000,"32, Jain Circle, Vijayawada 174164",Chittoor,81,98.1,No,,,No special remarks
5588,Indrans Kurian,Mechatronics Engineering (MECHT),2016,2020,indranskurian100@gmail.com,9.15467E+11,01-10-2002,"H.No. 87, Handa Path, Bally-616227",Bharatpur,89.9,98.3,Yes,Hyundai Motors,1563624,Got job in campus placement
5589,Miraan Raju,Mechatronics Engineering (MECHT),2018,2022,miraanraju53@gmail.com,1009371935,04-05-1999,"H.No. 356, Chokshi Path, Salem 243063",Vijayawada,84.8,80.4,Yes,L&T,1628301,Got job in campus placement
5590,Prerak Srinivasan,Mechatronics Engineering (MECHT),2018,2022,preraksrinivasan4@gmail.com,9019725418,20-07-1999,"09/45, Kalita Path, Jorhat-017460",Durg,90.7,95.8,No,,,No special remarks
5591,Dishani Krishnamurthy,Mechatronics Engineering (MECHT),2018,2022,dishanikrishnamurthy3@gmail.com,7610023042,03-04-2002,"021, Date Path, Khora -485105",Latur,77.4,85.8,No,,,No special remarks
5592,Yuvaan Ramakrishnan,Mechatronics Engineering (MECHT),2018,2022,yuvaanramakrishnan6@gmail.com,9.13912E+11,11-07-2000,"H.No. 806, Goda Zila, Meerut 688075",Chittoor,85.7,86.4,No,,,No special remarks
5593,Alia Soni,Mechatronics Engineering (MECHT),2017,2021,aliasoni39@gmail.com,9961685923,02-02-2003,"H.No. 77, Bawa Path, Tirupati 367062",Junagadh,77.1,96.7,No,,,No special remarks
